application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,current_loans,customer_type,customer_name,email,phone,address,national_id,DTI,LTV,CCR,ITI,CWI,currency_code,session_user_name,session_user_email,session_flagged,created_at
APP_00156,46,53910.0,14,58682.0,72,100465.0,real_estate,0,420,30547.0,256143.0,1,bank,Hanh Vo,hanh.vo@gmail.com,+1-202-555-1155,"55 Nguyen Hue, Ho Chi Minh",82287514,0.5666295677981716,0.5841039167869349,1.712024130056888,0.015118304169290352,0.30857020498089605,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00157,26,130923.0,13,10535.0,60,106811.0,land,0,756,4371.0,267343.0,3,non-bank,Giang Ho,julia.ngo@gmail.com,+1-202-555-1156,"55 Nguyen Hue, Ho Chi Minh",94204609,0.03338603606700096,0.09863216335396074,10.138680588513513,0.0013411190801494437,2.6138242126264197,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00158,58,134236.0,18,30682.0,72,184963.0,car,0,746,30440.0,156877.0,3,bank,Felix Nguyen,ivan.pham@gmail.com,+1-202-555-1157,"19 Pine Ave, San Jose, CA",67206354,0.22676480228850512,0.16588182501365048,6.028387979922885,0.003174549963370237,1.9349085958509638,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00159,37,129878.0,24,68844.0,60,72296.0,real_estate,0,587,38657.0,177953.0,0,bank,Bao Tran,emma.tran@gmail.com,+1-202-555-1158,"8 Rue Lafayette, Paris, FR",66192601,0.2976408629637021,0.9522518534911896,1.0501423508221333,0.008834444632507953,0.03521793825242487,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00160,35,56708.0,10,20255.0,72,102753.0,real_estate,1,704,13364.0,74680.0,0,bank,Ivan Pham,bao.tran@gmail.com,+1-202-555-1159,"19 Pine Ave, San Jose, CA",65243903,0.23566339846229395,0.197123198349438,5.072969637126385,0.004960842287517322,1.84100437808116,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00161,46,102460.0,24,46299.0,12,115017.0,car,0,371,11936.0,29567.0,0,non-bank,Felix Nguyen,ivan.pham@gmail.com,+1-202-555-1160,"55 Nguyen Hue, Ho Chi Minh",52832118,0.11649424165527897,0.4025404940139249,2.484222121428055,0.03765615849774001,1.3113187909443311,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00162,42,101346.0,7,78616.0,72,97917.0,car,2,422,11097.0,283802.0,3,bank,Hanh Vo,giang.ho@gmail.com,+1-202-555-1161,"19 Pine Ave, San Jose, CA",48073210,0.10949618139837675,0.8028840752882461,1.2455098198839771,0.010773872564025348,0.21862743211089886,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00163,58,48155.0,12,19227.0,12,193879.0,land,0,773,11241.0,150057.0,3,non-bank,Emma Tran,giang.ho@gmail.com,+1-202-555-1162,"55 Nguyen Hue, Ho Chi Minh",65882955,0.2334337036652428,0.09917010093924511,10.083684402142294,0.03327276502681852,2.0716375180518485,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00164,44,94192.0,27,52176.0,24,192742.0,real_estate,0,548,5695.0,89741.0,3,non-bank,Hanh Vo,chris.do@gmail.com,+1-202-555-1163,"14 High St, London, UK",80596058,0.06046161032784036,0.27070384244222706,3.6940739037104477,0.023080516391088345,2.055605212397771,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00165,43,90657.0,28,25411.0,12,106519.0,land,0,600,12485.0,211037.0,3,bank,Emma Tran,chris.do@gmail.com,+1-202-555-1164,"19 Pine Ave, San Jose, CA",47236808,0.1377168889330097,0.23855837925628068,4.191846050922663,0.02335818892260768,1.9697347488923571,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00166,25,74520.0,27,55966.0,36,94510.0,land,0,554,32965.0,17598.0,2,bank,Giang Ho,giang.ho@gmail.com,+1-202-555-1165,"22 Bay St, Toronto, CA",60930276,0.4423644659151846,0.5921701407258428,1.6887038559124883,0.020861662789424404,0.38404574251804796,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00167,21,118957.0,9,27867.0,60,121082.0,car,0,411,15125.0,33182.0,2,bank,Hanh Vo,hanh.vo@gmail.com,+1-202-555-1166,"21 Königstr, Berlin, DE",52316404,0.12714678413208028,0.2301498158272887,4.344995873254948,0.003904351992671766,2.015898626974984,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00168,38,109702.0,25,96714.0,24,42729.0,real_estate,0,754,39045.0,80375.0,3,bank,Duy Le,duy.le@gmail.com,+1-202-555-1167,"44 Maple Dr, Los Angeles, CA",35696189,0.355918761736337,2.263427648669469,0.441807804454366,0.03673360558451128,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00169,64,91581.0,28,12286.0,60,89788.0,land,0,717,40964.0,140688.0,1,bank,Bao Tran,bao.tran@gmail.com,+1-202-555-1168,"8 Rue Lafayette, Paris, FR",36127832,0.4472980203317233,0.13683342985699495,7.308155624287212,0.002235907739195375,1.431221616304546,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00170,61,115721.0,29,96540.0,48,49647.0,land,1,676,38047.0,116339.0,4,bank,Julia Ngo,alice.nguyen@gmail.com,+1-202-555-1169,"10 Broadway, New York, NY",17089375,0.32878215708470954,1.9445283702942386,0.5142635177128598,0.017380164360471146,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00171,48,120388.0,0,80228.0,48,35657.0,car,0,494,26976.0,64330.0,4,non-bank,Duy Le,giang.ho@gmail.com,+1-202-555-1170,"23 Elm St, Boston, MA",49586796,0.22407548925141854,2.2499929887538985,0.4444458293862436,0.013883581973550782,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00172,48,95867.0,22,86286.0,72,26276.0,car,0,653,15813.0,111891.0,4,bank,Duy Le,hanh.vo@gmail.com,+1-202-555-1171,"44 Maple Dr, Los Angeles, CA",74121032,0.16494727069794438,3.283833155731341,0.3045221704563857,0.012500825796676742,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00173,38,58459.0,29,85893.0,36,120716.0,land,1,824,46494.0,106834.0,4,non-bank,Felix Nguyen,giang.ho@gmail.com,+1-202-555-1172,"78 Oak St, Chicago, IL",71703300,0.7953266391830036,0.7115295404088877,1.4054230263234324,0.040813504620338205,0.0829792933502186,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00174,28,119802.0,22,22822.0,36,8109.0,car,0,657,10262.0,162153.0,1,bank,Chris Do,ivan.pham@gmail.com,+1-202-555-1173,"19 Pine Ave, San Jose, CA",98710055,0.0856580023705774,2.8144037489206046,0.3553150468845695,0.005291601512719567,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00175,21,114701.0,6,93453.0,72,132065.0,car,1,571,23225.0,173195.0,0,non-bank,Bao Tran,duy.le@gmail.com,+1-202-555-1174,"10 Broadway, New York, NY",13594773,0.20248297748057817,0.7076288191420839,1.4131702567065645,0.011316015843935927,0.32951031292221905,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00176,35,147927.0,22,61455.0,48,90933.0,car,1,448,22680.0,266106.0,2,non-bank,Julia Ngo,hanh.vo@gmail.com,+1-202-555-1175,"78 Oak St, Chicago, IL",78459155,0.1533188667383226,0.6758272574312881,1.4796680497925072,0.00865502916961284,0.4061258879877617,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00177,34,43723.0,3,96404.0,48,78364.0,car,0,587,37279.0,243965.0,3,bank,Emma Tran,chris.do@gmail.com,+1-202-555-1176,"55 Nguyen Hue, Ho Chi Minh",81552465,0.8526176154426538,1.230207748455908,0.812870835235044,0.045935015132190817,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00178,29,77409.0,14,88424.0,24,155694.0,land,0,504,27340.0,94778.0,3,bank,Giang Ho,alice.nguyen@gmail.com,+1-202-555-1177,"10 Broadway, New York, NY",49279110,0.35318890568279715,0.5679345382609442,1.7607663077897204,0.047595671474631784,0.4920720880611384,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00179,32,140528.0,18,60062.0,24,111439.0,car,0,636,39975.0,271773.0,1,bank,Emma Tran,bao.tran@gmail.com,+1-202-555-1178,"44 Maple Dr, Los Angeles, CA",35468158,0.28446288284185156,0.5389675068871711,1.855399420598684,0.017808432008062744,0.6120700354339511,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00180,22,89322.0,13,40574.0,24,148825.0,car,1,325,45954.0,161023.0,1,bank,Julia Ngo,julia.ngo@gmail.com,+1-202-555-1179,"19 Pine Ave, San Jose, CA",42139185,0.5144757170685775,0.2726289265916327,3.6679893527874095,0.018926841464173144,1.0594689565249698,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00181,47,142827.0,20,16142.0,24,144219.0,land,1,404,19531.0,64426.0,2,bank,Bao Tran,chris.do@gmail.com,+1-202-555-1180,"78 Oak St, Chicago, IL",71430380,0.13674585337506118,0.11192699990985855,8.93439474662316,0.004709076948373237,2.2998980995003926,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00182,61,26558.0,7,14605.0,24,14172.0,car,1,732,43741.0,108640.0,4,bank,Felix Nguyen,alice.nguyen@gmail.com,+1-202-555-1181,"21 Königstr, Berlin, DE",87595005,1.6469990210105563,1.0305532034997862,0.9703526189660411,0.022913685768555153,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00183,51,29396.0,18,42022.0,60,49374.0,real_estate,0,509,8484.0,225111.0,0,bank,Alice Nguyen,hanh.vo@gmail.com,+1-202-555-1182,"10 Broadway, New York, NY",67845277,0.2886106953326885,0.8510957183942794,1.1749559754414076,0.02382523699329739,0.12446180971668536,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00184,40,124503.0,19,82041.0,12,117436.0,deposit,0,538,45802.0,248314.0,1,bank,Giang Ho,felix.nguyen@gmail.com,+1-202-555-1183,"21 Königstr, Berlin, DE",56276869,0.367878685654158,0.6986017916141498,1.431430626150322,0.054912331425188275,0.2727164944512042,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00185,39,69803.0,19,53007.0,48,195304.0,real_estate,0,599,8899.0,118496.0,1,bank,Alice Nguyen,emma.tran@gmail.com,+1-202-555-1184,"44 Maple Dr, Los Angeles, CA",68736523,0.12748735727690605,0.2714076516609989,3.6844945007262497,0.015820416027634596,1.9071181059512607,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00186,34,90028.0,8,50767.0,72,37622.0,land,2,541,42513.0,55704.0,4,bank,Julia Ngo,felix.nguyen@gmail.com,+1-202-555-1185,"44 Maple Dr, Los Angeles, CA",16353681,0.47221975385435117,1.3493966296315627,0.741071956192,0.007831976965082211,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00187,27,78501.0,9,28223.0,60,28267.0,car,0,717,19512.0,65647.0,2,bank,Bao Tran,chris.do@gmail.com,+1-202-555-1186,"23 Elm St, Boston, MA",64731601,0.24855734321855455,0.9984434145823399,1.0015590121531728,0.005992068041496129,0.0011715082343880165,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00188,47,75995.0,7,58617.0,36,188686.0,real_estate,0,434,48229.0,40017.0,0,non-bank,Duy Le,giang.ho@gmail.com,+1-202-555-1187,"14 High St, London, UK",13792638,0.634633857490616,0.3106589784085713,3.2189637818379784,0.021425751693594966,0.7555856097970148,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00189,45,142434.0,13,65617.0,12,193625.0,real_estate,0,717,6459.0,212633.0,1,bank,Julia Ngo,hanh.vo@gmail.com,+1-202-555-1188,"22 Bay St, Toronto, CA",96319164,0.04534731875816136,0.3388870238863766,2.9508359114253477,0.03839029538507394,1.8623707335050936,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00190,21,36758.0,17,98303.0,72,40134.0,deposit,1,415,23274.0,155868.0,0,non-bank,Ivan Pham,alice.nguyen@gmail.com,+1-202-555-1189,"44 Maple Dr, Los Angeles, CA",90028640,0.6331682898960599,2.4493696118004076,0.40826831327629465,0.03714346385617946,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00191,39,121527.0,10,74294.0,12,85127.0,car,2,503,45094.0,140843.0,2,bank,Julia Ngo,bao.tran@gmail.com,+1-202-555-1190,"55 Nguyen Hue, Ho Chi Minh",55750974,0.37106157479407564,0.8727430779893468,1.1458125824427121,0.05094478318522373,0.09170713597674425,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00192,33,136207.0,12,62685.0,60,128314.0,car,0,623,2373.0,204847.0,4,non-bank,Hanh Vo,chris.do@gmail.com,+1-202-555-1191,"55 Nguyen Hue, Ho Chi Minh",43667288,0.017422012084547658,0.4885281419018931,2.046964983648368,0.0076703106300159305,1.0287247470511713,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00193,28,107176.0,8,91457.0,60,45483.0,land,0,787,13250.0,250313.0,2,non-bank,Giang Ho,julia.ngo@gmail.com,+1-202-555-1192,"10 Broadway, New York, NY",75908719,0.12362842427409006,2.0107952421783524,0.4973156784062401,0.014222245029744666,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00194,51,74375.0,6,45373.0,24,70637.0,real_estate,0,427,4178.0,240702.0,4,bank,Julia Ngo,alice.nguyen@gmail.com,+1-202-555-1193,"14 High St, London, UK",67382428,0.056174789915965626,0.6423404164955951,1.5568069115993752,0.025419047617988147,0.5255284003165569,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00195,44,45001.0,19,93820.0,60,83895.0,land,0,623,16063.0,49771.0,3,non-bank,Chris Do,duy.le@gmail.com,+1-202-555-1194,"19 Pine Ave, San Jose, CA",73490439,0.35694762338613906,1.1183026402050047,0.8942123214666287,0.0347473759836575,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00196,48,110322.0,24,40148.0,24,131179.0,car,0,335,19513.0,180991.0,4,non-bank,Emma Tran,ivan.pham@gmail.com,+1-202-555-1195,"44 Maple Dr, Los Angeles, CA",56402374,0.1768731531335529,0.30605508503647455,3.2673856730097826,0.01516318896741916,1.7136140692587944,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00197,52,83599.0,8,17139.0,24,67148.0,land,0,341,30944.0,265929.0,1,bank,Hanh Vo,duy.le@gmail.com,+1-202-555-1196,"78 Oak St, Chicago, IL",31264081,0.37014796827712804,0.25524215166497505,3.917848182507502,0.008542267251644592,1.40726173174611,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00198,64,43671.0,25,44673.0,60,87153.0,real_estate,0,722,12884.0,234416.0,4,bank,Chris Do,hanh.vo@gmail.com,+1-202-555-1197,"21 Königstr, Berlin, DE",16592642,0.29502415790798714,0.5125813225018012,1.9509099456046841,0.01704907146590584,0.6703685396563563,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00199,56,69956.0,17,17232.0,72,63599.0,deposit,0,695,7934.0,105529.0,1,non-bank,Duy Le,emma.tran@gmail.com,+1-202-555-1198,"19 Pine Ave, San Jose, CA",35497525,0.11341414603464872,0.2709476564096877,3.690749767873509,0.0034211980863686577,1.939102483882373,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00200,48,145193.0,5,16247.0,24,153851.0,real_estate,0,507,8497.0,123885.0,2,bank,Giang Ho,giang.ho@gmail.com,+1-202-555-1199,"21 Königstr, Berlin, DE",57609899,0.0585221050601609,0.10560217353153308,9.46950206191854,0.004662472249386142,2.5261673487068994,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00201,59,58173.0,10,88714.0,72,37382.0,land,0,642,46920.0,268156.0,3,bank,Bao Tran,alice.nguyen@gmail.com,+1-202-555-1200,"10 Broadway, New York, NY",48161538,0.8065597442112182,2.3731742549889687,0.42137655837860516,0.021180597336767137,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00202,42,47305.0,0,80501.0,72,52290.0,land,1,509,47660.0,19531.0,1,bank,Duy Le,hanh.vo@gmail.com,+1-202-555-1201,"14 High St, London, UK",55572953,1.007504492125547,1.5395104226429235,0.6495571483583974,0.023635333356492802,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00203,64,110246.0,1,26015.0,60,55997.0,car,0,452,11070.0,162371.0,1,bank,Duy Le,emma.tran@gmail.com,+1-202-555-1202,"19 Pine Ave, San Jose, CA",34992813,0.10041180632403805,0.46457845956032534,2.152488948683369,0.003932871336158256,1.0367654515776312,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00204,54,49942.0,10,84583.0,12,181912.0,real_estate,1,537,9770.0,43668.0,0,non-bank,Duy Le,giang.ho@gmail.com,+1-202-555-1203,"21 Königstr, Berlin, DE",94408280,0.1956269272355894,0.46496657724613843,2.1506922194767015,0.14113538370000822,0.925585836386588,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00205,49,139988.0,13,11545.0,24,189339.0,car,0,471,2709.0,269430.0,0,non-bank,Julia Ngo,julia.ngo@gmail.com,+1-202-555-1204,"19 Pine Ave, San Jose, CA",43006878,0.019351658713603885,0.06097528771145902,16.400086617581948,0.0034363064451711565,2.7625590795980792,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00206,60,132372.0,23,32017.0,60,104040.0,deposit,0,748,47968.0,21229.0,2,non-bank,Hanh Vo,chris.do@gmail.com,+1-202-555-1205,"19 Pine Ave, San Jose, CA",86154066,0.36237270721904663,0.3077374086889628,3.2495236905392995,0.004031189878960574,1.3242165659735528,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00207,43,147941.0,4,72079.0,72,38028.0,deposit,0,526,35307.0,16783.0,4,non-bank,Ivan Pham,ivan.pham@gmail.com,+1-202-555-1206,"21 Königstr, Berlin, DE",45186454,0.23865595068304096,1.895419164825868,0.5275877856240996,0.006766868023119428,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00208,52,139072.0,25,33860.0,60,153169.0,deposit,0,476,38041.0,105393.0,1,bank,Bao Tran,ivan.pham@gmail.com,+1-202-555-1207,"14 High St, London, UK",49922773,0.27353457202024656,0.2210630088333787,4.523597164796087,0.004057850130320437,1.697612383971363,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00209,33,55470.0,7,74397.0,36,102481.0,real_estate,0,594,14528.0,68048.0,2,non-bank,Chris Do,chris.do@gmail.com,+1-202-555-1208,"55 Nguyen Hue, Ho Chi Minh",64347809,0.26190733729943644,0.7259589582459116,1.3774883395835669,0.037255874044995335,0.27862137370166656,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00210,63,51518.0,4,88061.0,24,171148.0,land,0,716,32047.0,153692.0,4,bank,Hanh Vo,giang.ho@gmail.com,+1-202-555-1209,"22 Bay St, Toronto, CA",33681922,0.6220544275786983,0.5145312828662882,1.9435164261136946,0.07122187067006441,0.3565978557564475,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00211,48,67829.0,20,11275.0,72,77118.0,real_estate,1,450,2990.0,96875.0,3,bank,Alice Nguyen,julia.ngo@gmail.com,+1-202-555-1210,"14 High St, London, UK",29790103,0.0440814400919954,0.14620451775201448,6.839733924611367,0.0023087060434334125,2.448476843539364,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00212,55,83725.0,23,7277.0,24,199775.0,land,0,816,33800.0,113332.0,0,bank,Bao Tran,julia.ngo@gmail.com,+1-202-555-1211,"23 Elm St, Boston, MA",82386267,0.40370259779038037,0.03642597922662978,27.452933901329192,0.0036214790483212423,1.7237300562715163,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00213,41,134999.0,18,94300.0,36,162944.0,car,0,554,28982.0,173827.0,2,non-bank,Chris Do,hanh.vo@gmail.com,+1-202-555-1212,"23 Elm St, Boston, MA",23014038,0.21468307172645565,0.5787264336213633,1.7279321314952096,0.019403435909685726,0.5716574254974449,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00214,59,116686.0,3,54443.0,72,50997.0,land,0,663,16573.0,172573.0,0,bank,Duy Le,chris.do@gmail.com,+1-202-555-1213,"10 Broadway, New York, NY",49378271,0.14203074919013298,1.067572602309919,0.9367044431790876,0.006480235656096439,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00215,24,105554.0,3,53115.0,48,147304.0,land,0,826,35523.0,281130.0,1,bank,Chris Do,felix.nguyen@gmail.com,+1-202-555-1214,"22 Bay St, Toronto, CA",70490519,0.336538643727378,0.36058083962417614,2.773303210015951,0.010483378175880933,1.176518152799794,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00216,26,134795.0,11,49049.0,24,63083.0,deposit,1,537,32321.0,149376.0,1,bank,Alice Nguyen,julia.ngo@gmail.com,+1-202-555-1215,"21 Königstr, Berlin, DE",73561969,0.23977892355057503,0.7775311890683579,1.286122041224056,0.015161603421849208,0.217516006175286,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00217,43,105735.0,13,46193.0,12,75160.0,car,1,409,21949.0,173627.0,3,non-bank,Emma Tran,hanh.vo@gmail.com,+1-202-555-1216,"8 Rue Lafayette, Paris, FR",49096602,0.2075850002364382,0.6145955295369796,1.6270863550754093,0.03640626723739391,0.4969126339088409,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00218,53,72381.0,29,70562.0,36,56083.0,car,0,711,9334.0,206603.0,0,non-bank,Julia Ngo,duy.le@gmail.com,+1-202-555-1217,"21 Königstr, Berlin, DE",17329823,0.12895649410756788,1.2581709252357889,0.7948045690314788,0.027079697095937917,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00219,56,76625.0,8,60075.0,72,138986.0,land,0,303,1178.0,60527.0,1,bank,Ivan Pham,chris.do@gmail.com,+1-202-555-1218,"44 Maple Dr, Los Angeles, CA",11431578,0.015373572593800778,0.4322377793446791,2.313541406575076,0.010889070146667543,1.2933475824061542,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00220,40,89627.0,5,20522.0,36,58471.0,real_estate,0,551,46885.0,203419.0,1,bank,Giang Ho,emma.tran@gmail.com,+1-202-555-1219,"14 High St, London, UK",82904042,0.5231124549521848,0.3509774076037634,2.849186239157838,0.006360310570918523,0.8818538859282147,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00221,49,36096.0,28,64530.0,60,130649.0,real_estate,0,838,14067.0,259954.0,1,bank,Bao Tran,julia.ngo@gmail.com,+1-202-555-1220,"19 Pine Ave, San Jose, CA",12539757,0.389710771276585,0.4939188206568707,2.0246242057957224,0.029795545212268543,0.6253171162864272,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00222,45,117714.0,4,68491.0,24,119829.0,land,1,527,15089.0,102238.0,3,bank,Ivan Pham,emma.tran@gmail.com,+1-202-555-1221,"23 Elm St, Boston, MA",89873085,0.12818356355233762,0.5715728246083955,1.7495583361317288,0.02424343465133913,0.653477277516023,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00223,63,106596.0,0,15792.0,60,152153.0,deposit,1,676,34053.0,61718.0,1,bank,Duy Le,alice.nguyen@gmail.com,+1-202-555-1222,"21 Königstr, Berlin, DE",70831898,0.3194585162670239,0.10379026374767436,9.634815096250657,0.0024691358024279604,1.8297237109352908,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00224,49,116391.0,12,40789.0,60,198756.0,land,0,588,12759.0,110402.0,1,bank,Felix Nguyen,ivan.pham@gmail.com,+1-202-555-1223,"55 Nguyen Hue, Ho Chi Minh",10725014,0.10962187798025526,0.2052214775906126,4.872784329108219,0.005840800978214214,2.122960224613494,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00225,39,91742.0,12,80098.0,48,9693.0,deposit,0,418,18787.0,89761.0,2,non-bank,Giang Ho,alice.nguyen@gmail.com,+1-202-555-1224,"8 Rue Lafayette, Paris, FR",40933906,0.20478079832573734,8.26348911585595,0.1210142575345187,0.018189142740495635,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00226,63,122870.0,18,63777.0,60,198133.0,real_estate,0,474,35558.0,179692.0,3,bank,Julia Ngo,bao.tran@gmail.com,+1-202-555-1225,"19 Pine Ave, San Jose, CA",95432752,0.28939529584113055,0.32188984167200657,3.106652868588941,0.008651013265909299,1.4456048053373636,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00227,25,143718.0,26,17955.0,48,28995.0,car,0,587,29768.0,260483.0,0,non-bank,Bao Tran,hanh.vo@gmail.com,+1-202-555-1226,"19 Pine Ave, San Jose, CA",59930401,0.2071278475904187,0.6192446973615927,1.6148705096072618,0.00260275330850836,0.48751370440555725,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00228,64,96241.0,27,8809.0,36,109140.0,land,0,357,32822.0,182965.0,4,bank,Duy Le,chris.do@gmail.com,+1-202-555-1227,"44 Maple Dr, Los Angeles, CA",39171178,0.3410396816325647,0.08071284588601721,12.389601543874175,0.0025425176841226177,1.817321267238131,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00229,27,80547.0,8,60215.0,60,73450.0,car,0,528,233.0,46398.0,4,bank,Julia Ngo,bao.tran@gmail.com,+1-202-555-1228,"14 High St, London, UK",35024345,0.002892721020025539,0.8198093941456661,1.2197957319604549,0.01245959915721994,0.21915992422653102,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00230,33,38076.0,29,48864.0,72,130693.0,real_estate,1,528,22564.0,101262.0,3,non-bank,Emma Tran,ivan.pham@gmail.com,+1-202-555-1229,"19 Pine Ave, San Jose, CA",60742530,0.5926042651538872,0.37388383463536395,2.6746275376554793,0.017824001120317862,0.6822361162967019,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00231,57,122334.0,18,96299.0,72,146573.0,real_estate,0,759,23763.0,209901.0,2,non-bank,Alice Nguyen,hanh.vo@gmail.com,+1-202-555-1230,"14 High St, London, UK",10458514,0.19424689783706742,0.6570036773484841,1.5220614959656744,0.010933069392748736,0.42065266989417716,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00232,53,137996.0,2,54613.0,24,173114.0,deposit,0,368,31622.0,105792.0,3,bank,Felix Nguyen,hanh.vo@gmail.com,+1-202-555-1231,"14 High St, London, UK",33164881,0.2291515696107117,0.3154741961944134,3.1698313588339193,0.016489910334878087,1.5829969242735071,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00233,63,112436.0,28,93491.0,60,85180.0,land,0,763,7572.0,180053.0,2,bank,Chris Do,giang.ho@gmail.com,+1-202-555-1232,"14 High St, London, UK",24886891,0.06734497847664389,1.0975698520779396,0.9111037426062304,0.013858402409436033,0.0,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
APP_00234,53,133196.0,4,25361.0,12,187123.0,car,0,525,7974.0,211273.0,1,bank,Felix Nguyen,giang.ho@gmail.com,+1-202-555-1233,"21 Königstr, Berlin, DE",65810135,0.059866662662541974,0.13553117468189302,7.378376246993124,0.015866967975693962,2.438147885311512,USD,dzoan nguyen,dzoan,False,2025-10-23 03:25:59
