application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,co_loaners,credit_score,existing_debt,DTI,LTV,CCR,ITI,CWI,synthetic_score,synthetic_approved,customer_name,email,address,national_id,session_user_name,session_user_email,session_flagged,created_at
APP_0176,41,37753,11,114289,48,229673,0,827,19103,0.5059995232166846,0.4976161760415874,2.009580974546964,0.06306838749989845,0.498733482777571,0.0,0,Ivan Pham,chris.do@gmail.com,"10 Broadway, New York, NY",91305548,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0177,52,124443,27,52585,36,148242,0,829,32890,0.26429771059842444,0.3547240323255194,2.819092897213981,0.011737859456971127,1.3383108091144895,0.232,0,Ivan Pham,hanh.vo@gmail.com,"78 Oak St, Chicago, IL",48535287,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0178,28,125816,15,16861,24,36659,0,713,47952,0.38112799643924156,0.45994162415776596,2.1741889567640014,0.005583881753015423,0.7266726722315078,0.248,1,Duy Le,ivan.pham@gmail.com,"8 Rue Lafayette, Paris, FR",51045067,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0179,60,76298,26,34703,24,93717,0,576,6778,0.08883588036383537,0.3702956774117783,2.7005446215023863,0.018951457879276865,1.5494752429532725,0.351,1,Alice Nguyen,duy.le@gmail.com,"44 Maple Dr, Los Angeles, CA",67414306,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0180,43,60432,3,102512,24,172341,0,597,36044,0.5964389727296698,0.5948207333136016,1.6811787888247065,0.07067999293677672,0.2748972117728641,0.0,0,Alice Nguyen,hanh.vo@gmail.com,"14 High St, London, UK",27378037,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0181,62,25716,2,105718,48,211185,2,839,17786,0.6916316689998175,0.5005942656912162,1.9976257590949318,0.08564544770910575,0.3076361902948986,0.0,0,Duy Le,ivan.pham@gmail.com,"14 High St, London, UK",87060609,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0182,27,151469,25,77537,12,159945,1,456,12981,0.08570070443457022,0.48477289068116863,2.0628216206456007,0.042658343727945476,0.9717370590679987,0.632,1,Alice Nguyen,felix.nguyen@gmail.com,"55 Nguyen Hue, Ho Chi Minh",79346199,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0183,42,152943,3,17360,12,21004,1,490,30923,0.20218643546942194,0.8265092363358967,1.2099078341013128,0.009458861579451834,0.16746731734734552,0.27,1,Giang Ho,hanh.vo@gmail.com,"21 Königstr, Berlin, DE",66795889,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0184,51,57531,1,17264,24,31025,0,793,24841,0.4317846030835475,0.5564544721998209,1.7970922150137976,0.012503403961400787,0.4529200693331305,0.0,0,Hanh Vo,hanh.vo@gmail.com,"14 High St, London, UK",37148626,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0185,42,29307,12,58946,24,167092,0,512,38142,1.3014638141058006,0.35277571637181704,2.8346622332303664,0.08380534797935349,0.0,0.0,0,Emma Tran,julia.ngo@gmail.com,"55 Nguyen Hue, Ho Chi Minh",41290626,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0186,40,41572,27,71826,48,162446,1,429,19058,0.4584335610506962,0.4421530847173803,2.261660123075178,0.03599478013972842,0.6832727800181755,0.069,0,Ivan Pham,alice.nguyen@gmail.com,"55 Nguyen Hue, Ho Chi Minh",49147710,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0187,28,34131,20,6788,24,9197,0,608,49396,1.4472473704256705,0.7380667609002133,1.3548909840893701,0.008286699285738488,0.0,0.0,0,Julia Ngo,ivan.pham@gmail.com,"10 Broadway, New York, NY",69627662,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0188,37,137200,2,83273,60,139708,0,478,4686,0.03415451895043707,0.5960503335528345,1.677710662519644,0.010115767735497026,0.6545637808537221,0.254,1,Duy Le,felix.nguyen@gmail.com,"8 Rue Lafayette, Paris, FR",80023136,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0189,31,145408,25,66707,12,92269,0,789,51712,0.355633802816899,0.7229622083256486,1.3831981651100875,0.03822978561154397,0.2469199444195459,0.14,0,Felix Nguyen,alice.nguyen@gmail.com,"23 Elm St, Boston, MA",70466876,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0190,34,45693,25,4439,36,4659,1,799,1790,0.03917449062219511,0.9527795664303599,1.0495607118718067,0.002698565547285749,0.04761919622977819,0.326,1,Duy Le,chris.do@gmail.com,"23 Elm St, Boston, MA",93693949,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0191,51,125809,24,14194,36,40522,0,468,44153,0.3509526345491948,0.350278860865694,2.854868254191711,0.003133939366554241,1.2038973536415263,0.489,1,Julia Ngo,julia.ngo@gmail.com,"55 Nguyen Hue, Ho Chi Minh",96452825,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0192,48,49201,27,56155,24,106493,1,591,20788,0.42251173756630106,0.5273116542871312,1.8964117175674136,0.047555774609644684,0.5176672452032292,0.169,0,Felix Nguyen,chris.do@gmail.com,"21 Königstr, Berlin, DE",73441512,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0193,47,74573,7,87542,48,141386,1,841,23000,0.3084226194467125,0.6191702148727554,1.6150647689109043,0.024456461006378268,0.4253648817540289,0.0,0,Felix Nguyen,felix.nguyen@gmail.com,"21 Königstr, Berlin, DE",43382108,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0194,36,105916,29,99571,60,218752,0,708,1142,0.010782129234487604,0.4551775526623736,2.196944893593494,0.01566823394613649,1.1840392790642236,0.295,1,Giang Ho,giang.ho@gmail.com,"14 High St, London, UK",63916200,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0195,63,122190,9,53462,48,54244,1,418,42126,0.34475816351583316,0.9855836590221779,1.0146272118513895,0.00911524401868773,0.009584361156171697,0.079,0,Giang Ho,chris.do@gmail.com,"21 Königstr, Berlin, DE",48257358,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0196,24,143065,24,37557,24,58440,0,624,9929,0.06940202006081105,0.6426591375769911,1.5560348270628233,0.01093820990413299,0.51744488684054,0.409,1,Hanh Vo,chris.do@gmail.com,"55 Nguyen Hue, Ho Chi Minh",66618699,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0197,36,31045,17,116292,24,279806,0,640,39549,1.2739249476565864,0.4156165343130583,2.4060640456780997,0.15607988403278944,0.0,0.0,0,Alice Nguyen,giang.ho@gmail.com,"23 Elm St, Boston, MA",83091065,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0198,26,51518,23,56650,36,128456,0,659,43510,0.8445591831980892,0.4410070374291552,2.2675375110326166,0.030544879674431643,0.19702706604197487,0.042,0,Bao Tran,julia.ngo@gmail.com,"23 Elm St, Boston, MA",43239919,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0199,35,62868,18,39900,24,118248,2,313,50714,0.8066743017115098,0.3374264258169243,2.9636090225563168,0.02644429598413665,0.37961608545128617,0.0,0,Bao Tran,giang.ho@gmail.com,"55 Nguyen Hue, Ho Chi Minh",55518607,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
APP_0200,63,66893,19,54750,36,122679,0,464,42485,0.6351187717698319,0.4462866505269814,2.2407123287670827,0.02273531360966118,0.4527126384008549,0.093,0,Bao Tran,ivan.pham@gmail.com,"23 Elm St, Boston, MA",14107285,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-20 11:20:29
